		Fator	Fator	incerteza (+ ou -)		#Cruzamentos	"Detecta se houve cruzamento 
há pouco tempo (200ms)"	#Cruzamentos + filtro lateral
443	0	0.0001	0.0021	0.1021	-0.0979	0	0	0
444	0	0.0001	0.0021	0.1021	-0.0979	0	0	0
445	0	0.0001	0.0021	0.1021	-0.0979	0	0	0
446	0	0.0001	0.0021	0.1021	-0.0979	0	0	0
447	0	0.0001	0.0021	0.1021	-0.0979	0	0	0
448	0	0.0001	0.0021	0.1021	-0.0979	0	0	0
449	0	0.0001	0.0021	0.1021	-0.0979	0	0	0
450	0	0.0001	0.0020	0.1020	-0.0980	0	0	0
451	0	0.0001	0.0020	0.1020	-0.0980	0	0	0
452	0	0.0001	0.0020	0.1020	-0.0980	0	0	0
453	0	0.0001	0.0020	0.1020	-0.0980	0	0	0
454	0	0.0001	0.0020	0.1020	-0.0980	0	0	0
455	0	0.0001	0.0020	0.1020	-0.0980	0	0	0
456	0	0.0001	0.0020	0.1020	-0.0980	0	0	0
457	0	0.0001	0.0020	0.1020	-0.0980	0	0	0
458	0	0.0001	0.0020	0.1020	-0.0980	0	0	0
459	0	0.0001	0.0020	0.1020	-0.0980	0	0	0
460	0	0.0001	0.0019	0.1019	-0.0981	0	0	0
461	0	0.0001	0.0019	0.1019	-0.0981	0	0	0
462	0	0.0001	0.0019	0.1019	-0.0981	0	0	0
463	0	0.0001	0.0019	0.1019	-0.0981	0	0	0
464	0	0.0000	0.0019	0.1019	-0.0981	0	0	0
465	0	0.0000	0.0019	0.1019	-0.0981	0	0	0
466	0	0.0000	0.0019	0.1019	-0.0981	0	0	0
467	0	0.0000	0.0019	0.1019	-0.0981	0	0	0
468	0	0.0000	0.0019	0.1019	-0.0981	0	0	0
469	0	0.0000	0.0019	0.1019	-0.0981	0	0	0
470	0	0.0000	0.0018	0.1018	-0.0982	0	0	0
471	0	0.0000	0.0018	0.1018	-0.0982	0	0	0
472	1	0.0200	0.0068	0.1068	-0.0932	0	0	0
473	0	0.0196	0.0068	0.1068	-0.0932	0	0	0
474	0	0.0192	0.0068	0.1068	-0.0932	0	0	0
475	0	0.0189	0.0067	0.1067	-0.0933	0	0	0
476	0	0.0185	0.0067	0.1067	-0.0933	0	0	0
477	0	0.0181	0.0067	0.1067	-0.0933	0	0	0
478	0	0.0178	0.0066	0.1066	-0.0934	0	0	0
479	0	0.0174	0.0066	0.1066	-0.0934	0	0	0
480	0	0.0171	0.0066	0.1066	-0.0934	0	0	0
481	0	0.0167	0.0065	0.1065	-0.0935	0	0	0
482	0	0.0164	0.0065	0.1065	-0.0935	0	0	0
483	0	0.0160	0.0065	0.1065	-0.0935	0	0	0
484	1	0.0357	0.0114	0.1114	-0.0886	0	0	0
485	0	0.0350	0.0114	0.1114	-0.0886	0	0	0
486	0	0.0343	0.0113	0.1113	-0.0887	0	0	0
487	0	0.0336	0.0113	0.1113	-0.0887	0	0	0
488	2	0.0730	0.0212	0.1212	-0.0788	0	0	0
489	0	0.0715	0.0211	0.1211	-0.0789	0	0	0
490	0	0.0701	0.0210	0.1210	-0.0790	0	0	0
491	0	0.0687	0.0209	0.1209	-0.0791	0	0	0
492	0	0.0673	0.0208	0.1208	-0.0792	0	0	0
493	0	0.0659	0.0207	0.1207	-0.0793	0	0	0
494	0	0.0646	0.0206	0.1206	-0.0794	0	0	0
495	0	0.0633	0.0205	0.1205	-0.0795	0	0	0
496	0	0.0621	0.0204	0.1204	-0.0796	0	0	0
497	0	0.0608	0.0203	0.1203	-0.0797	0	0	0
498	0	0.0596	0.0202	0.1202	-0.0798	0	0	0
499	0	0.0584	0.0201	0.1201	-0.0799	0	0	0
500	0	0.0572	0.0200	0.1200	-0.0800	0	0	0
501	0	0.0561	0.0199	0.1199	-0.0801	0	0	0
502	0	0.0550	0.0198	0.1198	-0.0802	0	0	0
503	0	0.0539	0.0197	0.1197	-0.0803	0	0	0
504	0	0.0528	0.0196	0.1196	-0.0804	0	0	0
505	0	0.0517	0.0195	0.1195	-0.0805	0	0	0
506	0	0.0507	0.0194	0.1194	-0.0806	0	0	0
507	0	0.0497	0.0193	0.1193	-0.0807	0	0	0
508	0	0.0487	0.0192	0.1192	-0.0808	0	0	0
509	0	0.0477	0.0191	0.1191	-0.0809	0	0	0
510	0	0.0468	0.0190	0.1190	-0.0810	0	0	0
511	0	0.0458	0.0189	0.1189	-0.0811	0	0	0
512	0	0.0449	0.0188	0.1188	-0.0812	0	0	0
513	0	0.0440	0.0187	0.1187	-0.0813	0	0	0
514	0	0.0431	0.0186	0.1186	-0.0814	0	0	0
515	0	0.0423	0.0185	0.1185	-0.0815	0	0	0
516	0	0.0414	0.0184	0.1184	-0.0816	0	0	0
517	0	0.0406	0.0183	0.1183	-0.0817	0	0	0
518	0	0.0398	0.0182	0.1182	-0.0818	0	0	0
519	0	0.0390	0.0182	0.1182	-0.0818	0	0	0
520	0	0.0382	0.0181	0.1181	-0.0819	0	0	0
521	0	0.0375	0.0180	0.1180	-0.0820	0	0	0
522	0	0.0367	0.0179	0.1179	-0.0821	0	0	0
523	0	0.0360	0.0178	0.1178	-0.0822	0	0	0
524	0	0.0353	0.0177	0.1177	-0.0823	0	0	0
525	0	0.0345	0.0176	0.1176	-0.0824	0	0	0
526	0	0.0339	0.0175	0.1175	-0.0825	0	0	0
527	0	0.0332	0.0174	0.1174	-0.0826	0	0	0
528	0	0.0325	0.0174	0.1174	-0.0826	0	0	0
529	0	0.0319	0.0173	0.1173	-0.0827	0	0	0
530	0	0.0312	0.0172	0.1172	-0.0828	0	0	0
531	0	0.0306	0.0171	0.1171	-0.0829	0	0	0
532	0	0.0300	0.0170	0.1170	-0.0830	0	0	0
533	0	0.0294	0.0169	0.1169	-0.0831	0	0	0
534	0	0.0288	0.0168	0.1168	-0.0832	0	0	0
535	0	0.0282	0.0168	0.1168	-0.0832	0	0	0
536	0	0.0277	0.0167	0.1167	-0.0833	0	0	0
537	0	0.0271	0.0166	0.1166	-0.0834	0	0	0
538	0	0.0266	0.0165	0.1165	-0.0835	0	0	0
539	0	0.0260	0.0164	0.1164	-0.0836	0	0	0
540	0	0.0255	0.0163	0.1163	-0.0837	0	0	0
541	0	0.0250	0.0163	0.1163	-0.0837	0	0	0
542	0	0.0245	0.0162	0.1162	-0.0838	0	0	0
543	0	0.0240	0.0161	0.1161	-0.0839	0	0	0
544	0	0.0235	0.0160	0.1160	-0.0840	0	0	0
545	0	0.0231	0.0159	0.1159	-0.0841	0	0	0
546	0	0.0226	0.0159	0.1159	-0.0841	0	0	0
547	0	0.0222	0.0158	0.1158	-0.0842	0	0	0
548	0	0.0217	0.0157	0.1157	-0.0843	0	0	0
549	0	0.0213	0.0156	0.1156	-0.0844	0	0	0
550	0	0.0208	0.0155	0.1155	-0.0845	0	0	0
551	0	0.0204	0.0155	0.1155	-0.0845	0	0	0
552	0	0.0200	0.0154	0.1154	-0.0846	0	0	0
553	0	0.0196	0.0153	0.1153	-0.0847	0	0	0
554	0	0.0192	0.0152	0.1152	-0.0848	0	0	0
555	0	0.0188	0.0152	0.1152	-0.0848	0	0	0
556	0	0.0185	0.0151	0.1151	-0.0849	0	0	0
557	0	0.0181	0.0150	0.1150	-0.0850	0	0	0
558	0	0.0177	0.0149	0.1149	-0.0851	0	0	0
559	0	0.0174	0.0149	0.1149	-0.0851	0	0	0
560	0	0.0170	0.0148	0.1148	-0.0852	0	0	0
561	0	0.0167	0.0147	0.1147	-0.0853	0	0	0
562	0	0.0164	0.0146	0.1146	-0.0854	0	0	0
563	0	0.0160	0.0146	0.1146	-0.0854	0	0	0
564	0	0.0157	0.0145	0.1145	-0.0855	0	0	0
565	0	0.0154	0.0144	0.1144	-0.0856	0	0	0
566	0	0.0151	0.0143	0.1143	-0.0857	0	0	0
567	0	0.0148	0.0143	0.1143	-0.0857	0	0	0
568	0	0.0145	0.0142	0.1142	-0.0858	0	0	0
569	0	0.0142	0.0141	0.1141	-0.0859	0	0	0
570	0	0.0139	0.0141	0.1141	-0.0859	0	0	0
571	0	0.0136	0.0140	0.1140	-0.0860	0	0	0
572	0	0.0134	0.0139	0.1139	-0.0861	0	0	0
573	0	0.0131	0.0138	0.1138	-0.0862	0	0	0
574	0	0.0128	0.0138	0.1138	-0.0862	0	0	0
575	0	0.0126	0.0137	0.1137	-0.0863	0	0	0
576	0	0.0123	0.0136	0.1136	-0.0864	0	0	0
577	0	0.0121	0.0136	0.1136	-0.0864	0	0	0
578	0	0.0118	0.0135	0.1135	-0.0865	0	0	0
579	0	0.0116	0.0134	0.1134	-0.0866	0	0	0
580	0	0.0114	0.0134	0.1134	-0.0866	0	0	0
581	0	0.0111	0.0133	0.1133	-0.0867	0	0	0
582	0	0.0109	0.0132	0.1132	-0.0868	0	0	0
583	0	0.0107	0.0132	0.1132	-0.0868	0	0	0
584	0	0.0105	0.0131	0.1131	-0.0869	0	0	0
585	0	0.0103	0.0130	0.1130	-0.0870	0	0	0
586	0	0.0101	0.0130	0.1130	-0.0870	0	0	0
587	0	0.0099	0.0129	0.1129	-0.0871	0	0	0
588	0	0.0097	0.0128	0.1128	-0.0872	0	0	0
589	0	0.0095	0.0128	0.1128	-0.0872	0	0	0
590	0	0.0093	0.0127	0.1127	-0.0873	0	0	0
591	0	0.0091	0.0127	0.1127	-0.0873	0	0	0
592	0	0.0089	0.0126	0.1126	-0.0874	0	0	0
593	0	0.0087	0.0125	0.1125	-0.0875	0	0	0
594	0	0.0086	0.0125	0.1125	-0.0875	0	0	0
595	0	0.0084	0.0124	0.1124	-0.0876	0	0	0
596	0	0.0082	0.0123	0.1123	-0.0877	0	0	0
597	0	0.0081	0.0123	0.1123	-0.0877	0	0	0
598	0	0.0079	0.0122	0.1122	-0.0878	0	0	0
599	0	0.0077	0.0122	0.1122	-0.0878	0	0	0
600	0	0.0076	0.0121	0.1121	-0.0879	0	0	0
601	0	0.0074	0.0120	0.1120	-0.0880	0	0	0
602	0	0.0073	0.0120	0.1120	-0.0880	0	0	0
603	0	0.0071	0.0119	0.1119	-0.0881	0	0	0
604	0	0.0070	0.0119	0.1119	-0.0881	0	0	0
605	0	0.0069	0.0118	0.1118	-0.0882	0	0	0
606	0	0.0067	0.0117	0.1117	-0.0883	0	0	0
607	0	0.0066	0.0117	0.1117	-0.0883	0	0	0
608	0	0.0065	0.0116	0.1116	-0.0884	0	0	0
609	0	0.0063	0.0116	0.1116	-0.0884	0	0	0
610	0	0.0062	0.0115	0.1115	-0.0885	0	0	0
611	0	0.0061	0.0114	0.1114	-0.0886	0	0	0
612	0	0.0060	0.0114	0.1114	-0.0886	0	0	0
613	0	0.0058	0.0113	0.1113	-0.0887	0	0	0
614	0	0.0057	0.0113	0.1113	-0.0887	0	0	0
615	0	0.0056	0.0112	0.1112	-0.0888	0	0	0
616	0	0.0055	0.0112	0.1112	-0.0888	0	0	0
617	0	0.0054	0.0111	0.1111	-0.0889	0	0	0
618	0	0.0053	0.0111	0.1111	-0.0889	0	0	0
619	0	0.0052	0.0110	0.1110	-0.0890	0	0	0
620	0	0.0051	0.0109	0.1109	-0.0891	0	0	0
621	0	0.0050	0.0109	0.1109	-0.0891	0	0	0
622	0	0.0049	0.0108	0.1108	-0.0892	0	0	0
623	0	0.0048	0.0108	0.1108	-0.0892	0	0	0
624	0	0.0047	0.0107	0.1107	-0.0893	0	0	0
625	0	0.0046	0.0107	0.1107	-0.0893	0	0	0
626	0	0.0045	0.0106	0.1106	-0.0894	0	0	0
627	0	0.0044	0.0106	0.1106	-0.0894	0	0	0
628	0	0.0043	0.0105	0.1105	-0.0895	0	0	0
629	0	0.0042	0.0105	0.1105	-0.0895	0	0	0
630	0	0.0041	0.0104	0.1104	-0.0896	0	0	0
631	0	0.0041	0.0104	0.1104	-0.0896	0	0	0
632	0	0.0040	0.0103	0.1103	-0.0897	0	0	0
633	0	0.0039	0.0103	0.1103	-0.0897	0	0	0
634	0	0.0038	0.0102	0.1102	-0.0898	0	0	0
635	0	0.0037	0.0101	0.1101	-0.0899	0	0	0
636	0	0.0037	0.0101	0.1101	-0.0899	0	0	0
637	0	0.0036	0.0100	0.1100	-0.0900	0	0	0
638	0	0.0035	0.0100	0.1100	-0.0900	0	0	0
639	0	0.0035	0.0099	0.1099	-0.0901	0	0	0
640	0	0.0034	0.0099	0.1099	-0.0901	0	0	0
641	0	0.0033	0.0098	0.1098	-0.0902	0	0	0
642	0	0.0032	0.0098	0.1098	-0.0902	0	0	0
643	0	0.0032	0.0097	0.1097	-0.0903	0	0	0
644	0	0.0031	0.0097	0.1097	-0.0903	0	0	0
645	0	0.0031	0.0097	0.1097	-0.0903	0	0	0
646	0	0.0030	0.0096	0.1096	-0.0904	0	0	0
647	0	0.0029	0.0096	0.1096	-0.0904	0	0	0
648	0	0.0029	0.0095	0.1095	-0.0905	0	0	0
649	0	0.0028	0.0095	0.1095	-0.0905	0	0	0
650	0	0.0028	0.0094	0.1094	-0.0906	0	0	0
651	0	0.0027	0.0094	0.1094	-0.0906	0	0	0
652	0	0.0027	0.0093	0.1093	-0.0907	0	0	0
653	0	0.0026	0.0093	0.1093	-0.0907	0	0	0
654	0	0.0026	0.0092	0.1092	-0.0908	0	0	0
655	0	0.0025	0.0092	0.1092	-0.0908	0	0	0
656	0	0.0024	0.0091	0.1091	-0.0909	0	0	0
657	0	0.0024	0.0091	0.1091	-0.0909	0	0	0
658	0	0.0024	0.0090	0.1090	-0.0910	0	0	0
659	0	0.0023	0.0090	0.1090	-0.0910	0	0	0
660	0	0.0023	0.0090	0.1090	-0.0910	0	0	0
661	0	0.0022	0.0089	0.1089	-0.0911	0	0	0
662	0	0.0022	0.0089	0.1089	-0.0911	0	0	0
663	0	0.0021	0.0088	0.1088	-0.0912	0	0	0
664	0	0.0021	0.0088	0.1088	-0.0912	0	0	0
665	0	0.0020	0.0087	0.1087	-0.0913	0	0	0
666	0	0.0020	0.0087	0.1087	-0.0913	0	0	0
667	0	0.0020	0.0086	0.1086	-0.0914	0	0	0
668	0	0.0019	0.0086	0.1086	-0.0914	0	0	0
669	0	0.0019	0.0086	0.1086	-0.0914	0	0	0
670	0	0.0018	0.0085	0.1085	-0.0915	0	0	0
671	0	0.0018	0.0085	0.1085	-0.0915	0	0	0
672	0	0.0018	0.0084	0.1084	-0.0916	0	0	0
673	0	0.0017	0.0084	0.1084	-0.0916	0	0	0
674	0	0.0017	0.0083	0.1083	-0.0917	0	0	0
675	0	0.0017	0.0083	0.1083	-0.0917	0	0	0
676	0	0.0016	0.0083	0.1083	-0.0917	0	0	0
677	0	0.0016	0.0082	0.1082	-0.0918	0	0	0
678	0	0.0016	0.0082	0.1082	-0.0918	0	0	0
679	0	0.0015	0.0081	0.1081	-0.0919	0	0	0
680	0	0.0015	0.0081	0.1081	-0.0919	0	0	0
681	0	0.0015	0.0081	0.1081	-0.0919	0	0	0
682	0	0.0014	0.0080	0.1080	-0.0920	0	0	0
683	0	0.0014	0.0080	0.1080	-0.0920	0	0	0
684	0	0.0014	0.0079	0.1079	-0.0921	0	0	0
685	0	0.0014	0.0079	0.1079	-0.0921	0	0	0
686	0	0.0013	0.0079	0.1079	-0.0921	0	0	0
687	0	0.0013	0.0078	0.1078	-0.0922	0	0	0
688	0	0.0013	0.0078	0.1078	-0.0922	0	0	0
689	0	0.0013	0.0077	0.1077	-0.0923	0	0	0
690	0	0.0012	0.0077	0.1077	-0.0923	0	0	0
691	0	0.0012	0.0077	0.1077	-0.0923	0	0	0
692	0	0.0012	0.0076	0.1076	-0.0924	0	0	0
693	0	0.0012	0.0076	0.1076	-0.0924	0	0	0
694	0	0.0011	0.0076	0.1076	-0.0924	0	0	0
695	0	0.0011	0.0075	0.1075	-0.0925	0	0	0
696	0	0.0011	0.0075	0.1075	-0.0925	0	0	0
697	0	0.0011	0.0074	0.1074	-0.0926	0	0	0
698	0	0.0010	0.0074	0.1074	-0.0926	0	0	0
699	0	0.0010	0.0074	0.1074	-0.0926	0	0	0
700	0	0.0010	0.0073	0.1073	-0.0927	0	0	0
701	0	0.0010	0.0073	0.1073	-0.0927	0	0	0
702	0	0.0010	0.0073	0.1073	-0.0927	0	0	0
703	0	0.0009	0.0072	0.1072	-0.0928	0	0	0
704	0	0.0009	0.0072	0.1072	-0.0928	0	0	0
705	0	0.0009	0.0071	0.1071	-0.0929	0	0	0
706	0	0.0009	0.0071	0.1071	-0.0929	0	0	0
707	0	0.0009	0.0071	0.1071	-0.0929	0	0	0
708	0	0.0009	0.0070	0.1070	-0.0930	0	0	0
709	0	0.0008	0.0070	0.1070	-0.0930	0	0	0
710	0	0.0008	0.0070	0.1070	-0.0930	0	0	0
711	0	0.0008	0.0069	0.1069	-0.0931	0	0	0
712	0	0.0008	0.0069	0.1069	-0.0931	0	0	0
713	0	0.0008	0.0069	0.1069	-0.0931	0	0	0
714	0	0.0008	0.0068	0.1068	-0.0932	0	0	0
715	0	0.0007	0.0068	0.1068	-0.0932	0	0	0
716	0	0.0007	0.0068	0.1068	-0.0932	0	0	0
717	0	0.0007	0.0067	0.1067	-0.0933	0	0	0
718	0	0.0007	0.0067	0.1067	-0.0933	0	0	0
719	0	0.0007	0.0067	0.1067	-0.0933	0	0	0
720	0	0.0007	0.0066	0.1066	-0.0934	0	0	0
721	0	0.0007	0.0066	0.1066	-0.0934	0	0	0
722	0	0.0006	0.0066	0.1066	-0.0934	0	0	0
723	0	0.0006	0.0065	0.1065	-0.0935	0	0	0
724	0	0.0006	0.0065	0.1065	-0.0935	0	0	0
725	0	0.0006	0.0065	0.1065	-0.0935	0	0	0
726	0	0.0006	0.0064	0.1064	-0.0936	0	0	0
727	0	0.0006	0.0064	0.1064	-0.0936	0	0	0
728	0	0.0006	0.0064	0.1064	-0.0936	0	0	0
729	0	0.0006	0.0063	0.1063	-0.0937	0	0	0
730	0	0.0005	0.0063	0.1063	-0.0937	0	0	0
731	0	0.0005	0.0063	0.1063	-0.0937	0	0	0
732	0	0.0005	0.0062	0.1062	-0.0938	0	0	0
733	0	0.0005	0.0062	0.1062	-0.0938	0	0	0
734	0	0.0005	0.0062	0.1062	-0.0938	0	0	0
735	0	0.0005	0.0061	0.1061	-0.0939	0	0	0
736	0	0.0005	0.0061	0.1061	-0.0939	0	0	0
737	0	0.0005	0.0061	0.1061	-0.0939	0	0	0
738	0	0.0005	0.0061	0.1061	-0.0939	0	0	0
739	0	0.0005	0.0060	0.1060	-0.0940	0	0	0
740	0	0.0004	0.0060	0.1060	-0.0940	0	0	0
741	0	0.0004	0.0060	0.1060	-0.0940	0	0	0
742	0	0.0004	0.0059	0.1059	-0.0941	0	0	0
743	0	0.0004	0.0059	0.1059	-0.0941	0	0	0
744	0	0.0004	0.0059	0.1059	-0.0941	0	0	0
745	0	0.0004	0.0058	0.1058	-0.0942	0	0	0
746	0	0.0004	0.0058	0.1058	-0.0942	0	0	0
747	0	0.0004	0.0058	0.1058	-0.0942	0	0	0
748	0	0.0004	0.0058	0.1058	-0.0942	0	0	0
749	0	0.0004	0.0057	0.1057	-0.0943	0	0	0
750	0	0.0004	0.0057	0.1057	-0.0943	0	0	0
751	0	0.0004	0.0057	0.1057	-0.0943	0	0	0
752	0	0.0004	0.0056	0.1056	-0.0944	0	0	0
753	0	0.0003	0.0056	0.1056	-0.0944	0	0	0
754	0	0.0003	0.0056	0.1056	-0.0944	0	0	0
755	0	0.0003	0.0056	0.1056	-0.0944	0	0	0
756	0	0.0003	0.0055	0.1055	-0.0945	0	0	0
757	0	0.0003	0.0055	0.1055	-0.0945	0	0	0
758	0	0.0003	0.0055	0.1055	-0.0945	0	0	0
759	0	0.0003	0.0055	0.1055	-0.0945	0	0	0
760	0	0.0003	0.0054	0.1054	-0.0946	0	0	0
761	0	0.0003	0.0054	0.1054	-0.0946	0	0	0
762	0	0.0003	0.0054	0.1054	-0.0946	0	0	0
763	0	0.0003	0.0053	0.1053	-0.0947	0	0	0
764	0	0.0003	0.0053	0.1053	-0.0947	0	0	0
765	0	0.0003	0.0053	0.1053	-0.0947	0	0	0
766	0	0.0003	0.0053	0.1053	-0.0947	0	0	0
767	0	0.0003	0.0052	0.1052	-0.0948	0	0	0
768	0	0.0003	0.0052	0.1052	-0.0948	0	0	0
769	0	0.0002	0.0052	0.1052	-0.0948	0	0	0
770	0	0.0002	0.0052	0.1052	-0.0948	0	0	0
771	0	0.0002	0.0051	0.1051	-0.0949	0	0	0
772	0	0.0002	0.0051	0.1051	-0.0949	0	0	0
773	0	0.0002	0.0051	0.1051	-0.0949	0	0	0
774	0	0.0002	0.0051	0.1051	-0.0949	0	0	0
775	0	0.0002	0.0050	0.1050	-0.0950	0	0	0
776	0	0.0002	0.0050	0.1050	-0.0950	0	0	0
777	0	0.0002	0.0050	0.1050	-0.0950	0	0	0
778	0	0.0002	0.0050	0.1050	-0.0950	0	0	0
779	0	0.0002	0.0049	0.1049	-0.0951	0	0	0
780	0	0.0002	0.0049	0.1049	-0.0951	0	0	0
781	0	0.0002	0.0049	0.1049	-0.0951	0	0	0
782	0	0.0002	0.0049	0.1049	-0.0951	0	0	0
783	0	0.0002	0.0048	0.1048	-0.0952	0	0	0
784	0	0.0002	0.0048	0.1048	-0.0952	0	0	0
785	0	0.0002	0.0048	0.1048	-0.0952	0	0	0
786	0	0.0002	0.0048	0.1048	-0.0952	0	0	0
787	0	0.0002	0.0047	0.1047	-0.0953	0	0	0
788	0	0.0002	0.0047	0.1047	-0.0953	0	0	0
789	0	0.0002	0.0047	0.1047	-0.0953	0	0	0
790	0	0.0002	0.0047	0.1047	-0.0953	0	0	0
791	0	0.0002	0.0046	0.1046	-0.0954	0	0	0
792	0	0.0002	0.0046	0.1046	-0.0954	0	0	0
793	0	0.0002	0.0046	0.1046	-0.0954	0	0	0
794	0	0.0002	0.0046	0.1046	-0.0954	0	0	0
795	0	0.0001	0.0046	0.1046	-0.0954	0	0	0
796	0	0.0001	0.0045	0.1045	-0.0955	0	0	0
797	0	0.0001	0.0045	0.1045	-0.0955	0	0	0
798	0	0.0001	0.0045	0.1045	-0.0955	0	0	0
799	0	0.0001	0.0045	0.1045	-0.0955	0	0	0
800	0	0.0001	0.0044	0.1044	-0.0956	0	0	0
801	0	0.0001	0.0044	0.1044	-0.0956	0	0	0
802	0	0.0001	0.0044	0.1044	-0.0956	0	0	0
803	0	0.0001	0.0044	0.1044	-0.0956	0	0	0
804	0	0.0001	0.0043	0.1043	-0.0957	0	0	0
805	0	0.0001	0.0043	0.1043	-0.0957	0	0	0
806	0	0.0001	0.0043	0.1043	-0.0957	0	0	0
807	0	0.0001	0.0043	0.1043	-0.0957	0	0	0
808	0	0.0001	0.0043	0.1043	-0.0957	0	0	0
809	0	0.0001	0.0042	0.1042	-0.0958	0	0	0
810	0	0.0001	0.0042	0.1042	-0.0958	0	0	0
811	0	0.0001	0.0042	0.1042	-0.0958	0	0	0
812	0	0.0001	0.0042	0.1042	-0.0958	0	0	0
813	0	0.0001	0.0042	0.1042	-0.0958	0	0	0
814	0	0.0001	0.0041	0.1041	-0.0959	0	0	0
815	0	0.0001	0.0041	0.1041	-0.0959	0	0	0
816	0	0.0001	0.0041	0.1041	-0.0959	0	0	0
817	0	0.0001	0.0041	0.1041	-0.0959	0	0	0
818	0	0.0001	0.0041	0.1041	-0.0959	0	0	0
819	0	0.0001	0.0040	0.1040	-0.0960	0	0	0
820	0	0.0001	0.0040	0.1040	-0.0960	0	0	0
821	0	0.0001	0.0040	0.1040	-0.0960	0	0	0
822	0	0.0001	0.0040	0.1040	-0.0960	0	0	0
823	0	0.0001	0.0040	0.1040	-0.0960	0	0	0
824	0	0.0001	0.0039	0.1039	-0.0961	0	0	0
825	0	0.0001	0.0039	0.1039	-0.0961	0	0	0
826	0	0.0001	0.0039	0.1039	-0.0961	0	0	0
827	0	0.0001	0.0039	0.1039	-0.0961	0	0	0
828	0	0.0001	0.0039	0.1039	-0.0961	0	0	0
829	0	0.0001	0.0038	0.1038	-0.0962	0	0	0
830	0	0.0001	0.0038	0.1038	-0.0962	0	0	0
831	0	0.0001	0.0038	0.1038	-0.0962	0	0	0
832	0	0.0001	0.0038	0.1038	-0.0962	0	0	0
833	1	0.0201	0.0088	0.1088	-0.0912	0	0	0
834	0	0.0197	0.0087	0.1087	-0.0913	0	0	0
835	0	0.0193	0.0087	0.1087	-0.0913	0	0	0
836	0	0.0189	0.0086	0.1086	-0.0914	0	0	0
837	1	0.0385	0.0136	0.1136	-0.0864	0	0	0
838	0	0.0377	0.0135	0.1135	-0.0865	0	0	0
839	0	0.0370	0.0135	0.1135	-0.0865	0	0	0
840	0	0.0362	0.0134	0.1134	-0.0866	0	0	0
841	0	0.0355	0.0133	0.1133	-0.0867	0	0	0
842	0	0.0348	0.0133	0.1133	-0.0867	0	0	0
843	0	0.0341	0.0132	0.1132	-0.0868	0	0	0
844	0	0.0334	0.0131	0.1131	-0.0869	0	0	0
845	0	0.0328	0.0131	0.1131	-0.0869	0	0	0
846	0	0.0321	0.0130	0.1130	-0.0870	0	0	0
847	0	0.0315	0.0129	0.1129	-0.0871	0	0	0
848	0	0.0308	0.0129	0.1129	-0.0871	0	0	0
849	0	0.0302	0.0128	0.1128	-0.0872	0	0	0
850	0	0.0296	0.0127	0.1127	-0.0873	0	0	0
851	0	0.0290	0.0127	0.1127	-0.0873	0	0	0
852	0	0.0284	0.0126	0.1126	-0.0874	0	0	0
853	0	0.0279	0.0125	0.1125	-0.0875	0	0	0
854	0	0.0273	0.0125	0.1125	-0.0875	0	0	0
855	0	0.0268	0.0124	0.1124	-0.0876	0	0	0
856	0	0.0262	0.0124	0.1124	-0.0876	0	0	0
857	0	0.0257	0.0123	0.1123	-0.0877	0	0	0
858	0	0.0252	0.0122	0.1122	-0.0878	0	0	0
859	0	0.0247	0.0122	0.1122	-0.0878	0	0	0
860	0	0.0242	0.0121	0.1121	-0.0879	0	0	0
861	0	0.0237	0.0120	0.1120	-0.0880	0	0	0
862	0	0.0232	0.0120	0.1120	-0.0880	0	0	0
863	0	0.0228	0.0119	0.1119	-0.0881	0	0	0
864	0	0.0223	0.0119	0.1119	-0.0881	0	0	0
865	0	0.0219	0.0118	0.1118	-0.0882	0	0	0
866	0	0.0214	0.0117	0.1117	-0.0883	0	0	0
867	0	0.0210	0.0117	0.1117	-0.0883	0	0	0
868	0	0.0206	0.0116	0.1116	-0.0884	0	0	0
869	0	0.0202	0.0116	0.1116	-0.0884	0	0	0
870	0	0.0198	0.0115	0.1115	-0.0885	0	0	0
871	0	0.0194	0.0115	0.1115	-0.0885	0	0	0
872	0	0.0190	0.0114	0.1114	-0.0886	0	0	0
873	0	0.0186	0.0113	0.1113	-0.0887	0	0	0
874	0	0.0182	0.0113	0.1113	-0.0887	0	0	0
875	0	0.0179	0.0112	0.1112	-0.0888	0	0	0
876	0	0.0175	0.0112	0.1112	-0.0888	0	0	0
877	0	0.0172	0.0111	0.1111	-0.0889	0	0	0
878	0	0.0168	0.0111	0.1111	-0.0889	0	0	0
879	0	0.0165	0.0110	0.1110	-0.0890	0	0	0
880	0	0.0162	0.0110	0.1110	-0.0890	0	0	0
881	0	0.0158	0.0109	0.1109	-0.0891	0	0	0
882	0	0.0155	0.0108	0.1108	-0.0892	0	0	0
883	0	0.0152	0.0108	0.1108	-0.0892	0	0	0
884	0	0.0149	0.0107	0.1107	-0.0893	0	0	0
885	0	0.0146	0.0107	0.1107	-0.0893	0	0	0
886	0	0.0143	0.0106	0.1106	-0.0894	0	0	0
887	0	0.0140	0.0106	0.1106	-0.0894	0	0	0
888	0	0.0137	0.0105	0.1105	-0.0895	0	0	0
889	0	0.0135	0.0105	0.1105	-0.0895	0	0	0
890	0	0.0132	0.0104	0.1104	-0.0896	0	0	0
891	0	0.0129	0.0104	0.1104	-0.0896	0	0	0
